date,time,category,sub-category,article,branch,link
2014-12-10,20:44:00,politics,politician,Dominic LeBlanc,Canadian House of Commons,http://en.wikipedia.org/w/index.php?diff=637521532&oldid=610932841
2014-12-10,20:48:50,military,military rank,Chief warrant officer,Canadian Department of National Defence,http://en.wikipedia.org/w/index.php?diff=637522166&oldid=625755614
2014-12-10,20:49:36,military,military rank,Chief warrant officer,Canadian Department of National Defence,http://en.wikipedia.org/w/index.php?diff=637522275&oldid=637522166
2014-12-10,20:58:08,military,military rank,Master warrant officer,Canadian Department of National Defence,http://en.wikipedia.org/w/index.php?diff=637523452&oldid=589576080
2014-12-10,21:00:47,military,military rank,Master warrant officer,Canadian Department of National Defence,http://en.wikipedia.org/w/index.php?diff=637523812&oldid=637523452
2014-12-10,21:35:32,military,military unit,The North Nova Scotia Highlanders,Canadian Department of National Defence,http://en.wikipedia.org/w/index.php?diff=637528267&oldid=630962131
2014-12-10,21:40:38,military,military unit,The North Nova Scotia Highlanders,Canadian Department of National Defence,http://en.wikipedia.org/w/index.php?diff=637529002&oldid=637528267
2014-12-10,22:46:38,science,theory,Algue,Department of Fisheries and Oceans,http://fr.wikipedia.org/w/index.php?diff=109849940&oldid=109033223&rcid=131163009
2014-12-10,22:46:38,science,theory,Algue,Shared Services Canada,http://fr.wikipedia.org/w/index.php?diff=109849940&oldid=109033223&rcid=131163009
2014-12-11,15:37:55,media,comedy,The Sketchersons,Canadian Broadcasting Corporation,http://en.wikipedia.org/w/index.php?diff=637634951&oldid=631820844
2014-12-11,16:12:30,sports,racing,2015 Pro Mazda Championship season,Natural Resources Canada,http://en.wikipedia.org/w/index.php?diff=637639472&oldid=636942635
2014-12-11,17:53:08,media,music,V.O.S (band),Department of Justice Canada,http://en.wikipedia.org/w/index.php?diff=637652106&oldid=626974102
2014-12-11,19:45:56,politics,poltical event,Canadian Parliamentary Cats,Canadian House of Commons,http://en.wikipedia.org/w/index.php?diff=637666838&oldid=630585717
2014-12-11,19:57:37,politics,political event,Canadian Parliamentary Cats,Canadian House of Commons,http://en.wikipedia.org/w/index.php?diff=637668390&oldid=637666838
2014-12-11,21:53:36,religion,religious person,Wilgeforte,Shared Services Canada,http://fr.wikipedia.org/w/index.php?diff=109874637&oldid=100442012&rcid=131214878
2014-12-11,22:04:01,military,soldier,A. Lorne Campbell,Shared Services Canada,http://en.wikipedia.org/w/index.php?diff=637684055&oldid=637142204
2014-12-12,13:45:47,politics,politician,Cetshwayo kaMpande,Shared Services Canada,http://en.wikipedia.org/w/index.php?diff=637769587&oldid=637435984
2014-12-12,22:55:09,media,game,Exodus: Gods and Kings,Canadian Department of National Defence,http://en.wikipedia.org/w/index.php?diff=637833744&oldid=637832914
2014-12-12,23:06:42,military,military event,United States Holocaust Memorial Mu,Canadian Department of National Defence,http://en.wikipedia.org/w/index.php?diff=637834992&oldid=637119487
2014-12-12,23:07:08,military,military event,United States Holocaust Memorial Mu,Canadian Department of National Defence,http://en.wikipedia.org/w/index.php?diff=637835041&oldid=637834992
2014-12-13,00:11:25,sports,hockey,Stanley Cup playoffs,Finance Canada,http://en.wikipedia.org/w/index.php?diff=637841943&oldid=636933794
2014-12-13,00:11:25,sports,hockey,Stanley Cup playoffs,Shared Services Canada,http://en.wikipedia.org/w/index.php?diff=637841943&oldid=636933794
2014-12-13,17:11:22,politics,politics event,Petroleum industry in Russia,Shared Services Canada,http://en.wikipedia.org/w/index.php?diff=637927226&oldid=631073001
2014-12-13,21:42:29,place,ontario canada,Ancaster Ontario,Natural Resources Canada,http://en.wikipedia.org/w/index.php?diff=637959293&oldid=635736945
2014-12-15,15:02:37,science,theory,Hypercapnia,Canadian Department of National Defence,http://en.wikipedia.org/w/index.php?diff=638218749&oldid=637868813
2014-12-15,16:51:25,talk,talk,Talk:Eye movement desensitization a,Canadian Department of National Defence,http://en.wikipedia.org/w/index.php?diff=638231765&oldid=638151443
2014-12-15,17:25:01,aviation,helicopter,Avicopter AC313,Canadian Department of National Defence,http://en.wikipedia.org/w/index.php?diff=638235853&oldid=631458813
2014-12-15,17:37:38,military,military equipment,Chengdu J-10,Canadian Department of National Defence,http://en.wikipedia.org/w/index.php?diff=638237290&oldid=637952443
2014-12-15,17:42:32,military,military equipment,Chengdu J-10,Canadian Department of National Defence,http://en.wikipedia.org/w/index.php?diff=638237821&oldid=638237290
2014-12-15,17:43:24,science,space,Moon landing,Shared Services Canada,http://en.wikipedia.org/w/index.php?diff=638237921&oldid=638216784
2014-12-15,17:46:01,military,military equipment,Chengdu J-10,Canadian Department of National Defence,http://en.wikipedia.org/w/index.php?diff=638238210&oldid=638237821
2014-12-15,17:49:33,military,military equipment,Chengdu J-10,Canadian Department of National Defence,http://en.wikipedia.org/w/index.php?diff=638238599&oldid=638238210
2014-12-15,17:53:55,military,military equipment,Chengdu J-10,Canadian Department of National Defence,http://en.wikipedia.org/w/index.php?diff=638239100&oldid=638238599
2014-12-15,17:55:59,military,military equipment,Chengdu J-10,Canadian Department of National Defence,http://en.wikipedia.org/w/index.php?diff=638239337&oldid=638239100
2014-12-15,18:03:12,media,game,Star Citizen,Shared Services Canada,http://en.wikipedia.org/w/index.php?diff=638240184&oldid=636748977
2014-12-15,19:08:42,place,ontario canada,Ottawa,Natural Resources Canada,http://en.wikipedia.org/w/index.php?diff=638247493&oldid=638167584
2014-12-15,22:06:10,politics,political party,Forces et Démocratie,Canadian House of Commons,http://fr.wikipedia.org/w/index.php?diff=109991289&oldid=109462449&rcid=131503992
2014-12-15,23:10:50,education,university,Guangzhou University,Shared Services Canada,http://en.wikipedia.org/w/index.php?diff=638278052&oldid=621224560
2014-12-15,23:11:47,education,university,Guangzhou University,Shared Services Canada,http://en.wikipedia.org/w/index.php?diff=638278162&oldid=638278052
2014-12-15,23:14:06,media,radio,Antenne radioélectrique,Environment Canada,http://fr.wikipedia.org/w/index.php?diff=109993238&oldid=109335484&rcid=131508738
2014-12-15,23:14:46,media,radio,Antenne radioélectrique,Environment Canada,http://fr.wikipedia.org/w/index.php?diff=109993254&oldid=109993238&rcid=131508776
2014-12-15,23:15:04,education,university,Moldova State University,Shared Services Canada,http://en.wikipedia.org/w/index.php?diff=638278503&oldid=633428643
2014-12-15,23:15:40,education,university,Moldova State University,Shared Services Canada,http://en.wikipedia.org/w/index.php?diff=638278561&oldid=638278503
2014-12-15,23:23:21,place,ontario canada,Ancaster Ontario,Natural Resources Canada,http://en.wikipedia.org/w/index.php?diff=638279372&oldid=638061648
2014-12-16,12:38:00,religion,religious person,Sodom and Gomorrah,Library and Archives Canada,http://en.wikipedia.org/w/index.php?diff=638346597&oldid=636852729
2014-12-16,13:07:36,category,category,Category:Iridescent clouds,Environment Canada,http://commons.wikimedia.org/w/index.php?diff=142932358&oldid=69755064&rcid=144713278
2014-12-16,13:39:38,place,quebec canada,Charlevoix Railway,Department of Fisheries and Oceans,http://en.wikipedia.org/w/index.php?diff=638351612&oldid=634235732
2014-12-16,13:39:38,place,quebec canada,Charlevoix Railway,Shared Services Canada,http://en.wikipedia.org/w/index.php?diff=638351612&oldid=634235732
2014-12-16,14:02:24,technology,internet,List of Web archiving initiatives,Library and Archives Canada,http://en.wikipedia.org/w/index.php?diff=638353744&oldid=638352943
2014-12-16,14:07:34,technology,internet,List of Web archiving initiatives,Library and Archives Canada,http://en.wikipedia.org/w/index.php?diff=638354201&oldid=638353744
2014-12-16,14:30:52,alcohol,beer,List of breweries in Quebec,Statistics Canada,http://en.wikipedia.org/w/index.php?diff=638356444&oldid=623737189
2014-12-16,14:33:54,technology,internet,List of Web archiving initiatives,Library and Archives Canada,http://en.wikipedia.org/w/index.php?diff=638356729&oldid=638354201
2014-12-16,14:46:25,technology,internet,List of Web archiving initiatives,Library and Archives Canada,http://en.wikipedia.org/w/index.php?diff=638357990&oldid=638356729
2014-12-16,14:51:27,technology,internet,List of Web archiving initiatives,Library and Archives Canada,http://en.wikipedia.org/w/index.php?diff=638358528&oldid=638357990
2014-12-16,14:55:13,technology,internet,List of Web archiving initiatives,Library and Archives Canada,http://en.wikipedia.org/w/index.php?diff=638358960&oldid=638358528
2014-12-16,15:15:50,aviation,airport,Ottawa Macdonald–Cartier International Airport,Canadian House of Commons,http://en.wikipedia.org/w/index.php?diff=638361567&oldid=637334484
2014-12-16,15:19:02,technology,internet,List of Web archiving initiatives,Library and Archives Canada,http://en.wikipedia.org/w/index.php?diff=638362011&oldid=638358960
2014-12-16,15:21:05,technology,internet,List of Web archiving initiatives,Library and Archives Canada,http://en.wikipedia.org/w/index.php?diff=638362274&oldid=638362011
2014-12-16,15:22:51,technology,internet,List of Web archiving initiatives,Library and Archives Canada,http://en.wikipedia.org/w/index.php?diff=638362502&oldid=638362274
2014-12-16,15:32:47,technology,internet,List of Web archiving initiatives,Library and Archives Canada,http://en.wikipedia.org/w/index.php?diff=638363856&oldid=638362502
2014-12-16,15:33:41,technology,internet,List of Web archiving initiatives,Library and Archives Canada,http://en.wikipedia.org/w/index.php?diff=638364006&oldid=638363856
2014-12-16,15:36:36,technology,internet,List of Web archiving initiatives,Library and Archives Canada,http://en.wikipedia.org/w/index.php?diff=638364403&oldid=638364006
2014-12-16,15:37:16,place,geographic term,Gorski kotar,Shared Services Canada,http://en.wikipedia.org/w/index.php?diff=638364510&oldid=634675228
2014-12-16,15:52:01,technology,internet,List of Web archiving initiatives,Library and Archives Canada,http://en.wikipedia.org/w/index.php?diff=638366140&oldid=638364403
2014-12-16,15:56:12,technology,internet,List of Web archiving initiatives,Library and Archives Canada,http://en.wikipedia.org/w/index.php?diff=638366626&oldid=638366140
2014-12-16,15:57:56,technology,internet,List of Web archiving initiatives,Library and Archives Canada,http://en.wikipedia.org/w/index.php?diff=638366828&oldid=638366626
2014-12-16,16:10:46,education,university,Norman Paterson School of International Affairs,Shared Services Canada,http://en.wikipedia.org/w/index.php?diff=638368414&oldid=637179359
2014-12-16,16:21:25,education,university,Norman Paterson School of International Affairs,Shared Services Canada,http://en.wikipedia.org/w/index.php?diff=638369801&oldid=638368414
2014-12-16,16:22:56,education,university,Norman Paterson School of International Affairs,Shared Services Canada,http://en.wikipedia.org/w/index.php?diff=638369966&oldid=638369801
2014-12-16,16:32:31,education,university,Norman Paterson School of International Affairs,Shared Services Canada,http://en.wikipedia.org/w/index.php?diff=638371262&oldid=638369966
2014-12-16,16:35:47,education,university,Norman Paterson School of International Affairs,Shared Services Canada,http://en.wikipedia.org/w/index.php?diff=638371650&oldid=638371262
2014-12-16,16:42:19,media,film,Gene Kelly,Government of Canada,http://en.wikipedia.org/w/index.php?diff=638372488&oldid=637284903
2014-12-16,16:42:20,media,film,Gene Kelly,Shared Services Canada,http://en.wikipedia.org/w/index.php?diff=638372488&oldid=637284903
2014-12-16,16:50:18,place,middle east,Tehrik-i-Taliban Pakistan,Canadian Department of National Defence,http://en.wikipedia.org/w/index.php?diff=638373569&oldid=638361550
2014-12-16,17:41:55,place,ontario canada,Canada House,Shared Services Canada,http://en.wikipedia.org/w/index.php?diff=638379687&oldid=638071284
2014-12-16,18:37:07,media,television,Yabba-Dabba-Doo! The Happy World of Hanna-Barbera,Shared Services Canada,http://en.wikipedia.org/w/index.php?diff=638386107&oldid=638278731
2014-12-16,18:37:09,media,television,Yabba-Dabba-Doo! The Happy World of Hanna-Barbera,Government of Canada,http://en.wikipedia.org/w/index.php?diff=638386107&oldid=638278731
2014-12-16,20:16:52,file,file,File:Hi-in sky.JPG,Environment Canada,http://commons.wikimedia.org/w/index.php?diff=142973938&oldid=141861845&rcid=144758761
2014-12-16,20:18:20,category,category,Category:Fallstreak holes,Environment Canada,http://commons.wikimedia.org/w/index.php?diff=142974087&oldid=103076590&rcid=144758926
2014-12-16,20:24:26,file,file,File:Fallstreak hole over Moscow 04.ogg,Environment Canada,http://commons.wikimedia.org/w/index.php?diff=142974499&oldid=119109248&rcid=144759394
2014-12-16,20:28:22,file,file,File:Fallstreak hole over Moscow 04.ogg,Environment Canada,http://commons.wikimedia.org/w/index.php?diff=142974770&oldid=142974499&rcid=144759696
2014-12-16,23:40:04,place,ontario canada,Waterloo Ontario,Environment Canada,http://en.wikipedia.org/w/index.php?diff=638423024&oldid=634709217
2014-12-16,23:47:47,product,food,Honey Nut Cheerios,Canadian House of Commons,http://en.wikipedia.org/w/index.php?diff=638423884&oldid=637899083
2014-12-17,00:58:13,place,british colombia canada,Bennett  British Columbia,Shared Services Canada,http://en.wikipedia.org/w/index.php?diff=638431880&oldid=618901974
2014-12-17,00:59:55,place,british colombia canada,Bennett  British Columbia,Shared Services Canada,http://en.wikipedia.org/w/index.php?diff=638432043&oldid=638431880
2014-12-17,01:01:17,place,british colombia canada,Bennett  British Columbia,Shared Services Canada,http://en.wikipedia.org/w/index.php?diff=638432167&oldid=638432043
2014-12-17,01:02:50,place,british colombia canada,Bennett  British Columbia,Shared Services Canada,http://en.wikipedia.org/w/index.php?diff=638432342&oldid=638432167
2014-12-17,01:03:35,place,british colombia canada,Bennett  British Columbia,Shared Services Canada,http://en.wikipedia.org/w/index.php?diff=638432416&oldid=638432342
2014-12-17,01:04:01,place,british colombia canada,Bennett  British Columbia,Shared Services Canada,http://en.wikipedia.org/w/index.php?diff=638432464&oldid=638432416
2014-12-17,01:04:53,place,british colombia canada,Bennett  British Columbia,Shared Services Canada,http://en.wikipedia.org/w/index.php?diff=638432547&oldid=638432464
2014-12-17,01:05:52,place,british colombia canada,Bennett  British Columbia,Shared Services Canada,http://en.wikipedia.org/w/index.php?diff=638432635&oldid=638432547
2014-12-17,15:11:17,place,manitoba canada,Saint Boniface—Saint Vital,Canadian House of Commons,http://en.wikipedia.org/w/index.php?diff=638499806&oldid=573958426
2014-12-17,15:44:35,politics,politician,Pierre Trudeau,Shared Services Canada,http://en.wikipedia.org/w/index.php?diff=638504227&oldid=638114854
2014-12-17,15:53:19,politics,politician,Gérard Asselin,Canadian House of Commons,http://en.wikipedia.org/w/index.php?diff=638505431&oldid=604419027
2014-12-17,15:57:54,file,file,File:Gone Driveabout 1 Incipient cloud street Indian O,Environment Canada,http://commons.wikimedia.org/w/index.php?diff=143066327&oldid=76081168&rcid=144861276
